inchikey,name,is_drug,evidence,moa,suppo,lpv_5,lpv_4,lpv_3,lpv_2,best_inchikey,best_name
IDEBBPWXWFHKBU-UHFFFAOYSA-N,Mls000563989,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
NBMRLKJWYTZCGO-QQTNTEGQSA-N,Chembl400060,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
ZMPJLUJGNJLQPX-UHFFFAOYSA-N,Schembl7384734,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
YJIBGBFCPQOSDR-UHFFFAOYSA-N,Smr000199082,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
PFTHQRBULKATPZ-UHFFFAOYSA-N,Schembl2791373,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
SOHLDDMJMPDFDQ-UHFFFAOYSA-N,Mls000035420,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
NVNPEYQWKCQBBU-UHFFFAOYSA-N,NVNPEYQWKCQBBU-UHFFFAOYSA-N,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
MCNLSPGHMDHVBM-UHFFFAOYSA-N,Chembl3393488,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
RAHUOJTWCHPLKH-MOSHPQCFSA-N,Chembl1672293,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
RAHUOJTWCHPLKH-UHFFFAOYSA-N,Ml120,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
KSPOYQQCANXEDC-UHFFFAOYSA-N,KSPOYQQCANXEDC-UHFFFAOYSA-N,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
RAHUOJTWCHPLKH-DEDYPNTBSA-N,Mls001178476,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
LWPAFQWKJRABPS-UHFFFAOYSA-N,Chembl3342388,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
ZSEJGVQTBLJRCQ-UHFFFAOYSA-N,Cp-316311,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
JUIIIRFUCKWYSB-OGINWGRTSA-N,Chembl401415,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BPYWNQNAKLNGQV-UHFFFAOYSA-N,Mls000116397,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
XQTIUFQYVZLZLB-UHFFFAOYSA-N,Chembl247774,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
QKLCQKPAECHXCQ-UHFFFAOYSA-N,Ethyl Benzoylformate,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
YGOPCRPISCIRDB-UHFFFAOYSA-N,Ethyl 3-Amino-1-(2-Fluorobenzoyl)-5-(4-Methoxyphenyl)-1H-Pyrazole-4-Carboxylate,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
QJRYPNZYBXWKEV-UHFFFAOYSA-N,Chembl114323,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
YHNUIRZPOGXPBZ-UHFFFAOYSA-N,Chembl2272992,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
LUXCMUKOVMGIAO-UHFFFAOYSA-N,Ac1Mqdpw,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
OVPNFVBVVFICSV-UHFFFAOYSA-N,"Ethyl 1-Ethyl-3,5-Dimethyl-4-{[(Pyridin-3-Ylmethyl)Amino]Carbonyl}-1H-Pyrrole-2-Carboxylate",0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
LZJXRGACEWFHIR-UHFFFAOYSA-N,Chembl271117,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
YUANQCCFWPCCDL-WDSKDSINSA-N,Chembl3689322,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
